,name,rate,review
91,담아봄에,,김밥 속이 꽉차서 진짜 맛있어요. 재료들 신선하고 한줄만 먹어도 든든하고 배불러요~김밥이 먹고싶을땐 담아봄에 추천드려요 ~
92,담아봄에,,속이 꽉!! 차고 너무맛있어요^^ 자주 가겠습니다!!
93,담아봄에,,뭐하나 빠지는거 없이 다 맛있어요김밥은 건강하고 돈까스소스도 직접만드시고사장님 오래오래해주세요
94,담아봄에,,검단산 등산가서 넘 맛있게 먹었어요! 유부김밥 참치김밥 둘 다 취향 저격~~ 검단산 갈 때는 이제 여기서 김밥 사가려구요😋
95,담아봄에,,^^야채김밥이 그리운 곳
96,스타클럽 5 푸드풋팅(star club 5 food futting),,"와우~전에 먹은 갈비탕 먹으러 갔다가 휴무라고 해서 서운했었는데..오늘은 문을 열었네요.근데 완전히 바뀌었네요..고기 무한리필도 랩핑해 놓은거 그냥 가져가서 먹음되고, 샐러드바도 뭔가 단촐하면서도 가성비 좋게 바뀌어서 깜놀했어요. 들어가자마자 감탄하며 사진 찍고는 정작 고기 구워 먹을땐 정신줄을 놔서 사진이 없네요 ㅠㅠ친구랑 둘이 갔는데 8팩 먹은거 실화인지@@암튼 잘 먹었습니다. 다음 친구들 모임땐 예약해야겠어요"
97,스타클럽 5 푸드풋팅(star club 5 food futting),,"영수증 인식을 잘못한듯 한데요.1인 29700원입니다.소고기 장어가 메인이고 국 반찬 시타 튀김류 있습니다.소고기 안질기고 장어 퍽퍽하지 않고 맛있습니다.반찬들도 맛있고 김치 특히 맛나네요..고기싸롱, 명륜진사 보다 더 고급스런 곳을 찾으신다면이곳을 추천합니다.일하시는분들도 친철하시고 테이블도 고급스럽고깨끗합니다. 추천!"
98,스타클럽 5 푸드풋팅(star club 5 food futting),,고기를 무척이나  좋아하는 집이라아이들 델꼬 소고기무한리필 하는 가게 검색해서 방문하게 되었어요💕매장도 깨끗하고 음식도 정갈하게 깔끔하게 잘 정도 되어있어서 마음에 들었어요.고기뿐 아니라 다른음식들도 여러가지 있어 아이들 신나게 음식담아서 고기랑 같이 맛있게 먹었답니다.
99,스타클럽 5 푸드풋팅(star club 5 food futting),,장어랑 고기랑 샐러드바 너무 퀄리티가 좋고 맛잇어요!!! 이가격에 생맥주 무한리필까지~~~~ 미사 맛집으로 인정👍👍👍
100,스타클럽 5 푸드풋팅(star club 5 food futting),,"처음 방문했는데 진짜 맛있어요! 100점 만점에 100점 만족했습니다. 고기는 자유롭게 가져가서 드시면 되고 고기 외 다른 반찬(닭발,떡볶이,김밥 등) 많은데 저희는 고기가 너무 맛있어서 다른반찬은 눈에 들어오지 않았습니다😅(소고기는 먹느라 정신없어서 사진을 못찍..😥) 장어는 한마리 통으로 주시는데 진짜 웬만한 장어전문점에서 나올정도로 퀄리티 좋고 맛있었습니다. 다음에 방문해도 5천원 더 내고 장어 무한리필 선택할것 같아요!! 오픈한지 얼마 안된것 같은데 이대로만 유지된다면 진짜 자주 갈것 같습니다!! 한번씩 가보시는거 추천드려요 👍👍"
101,스타클럽 5 푸드풋팅(star club 5 food futting),,"장어 무한리필로 먹으면 소고기도 먹을 수 있어요!! 무한리필이라 퀄리티는 큰 기대 없었는데 장어 진짜 종아리만해요 진짜 크고 너무 맛있어요! 소고기도 랩핑되어있는거 가져다 먹으면 되고, 씨원한 생맥도 셀프바에 무한리필이라 넘 맛있게 먹었습니다!!!"
102,스타클럽 5 푸드풋팅(star club 5 food futting),,"가성비 갑!!!질 좋은 소고기 무한 리필에 장어,돼지고기까지 다 먹을수 있는곳.자주 못 먹는 LA갈비 양념도 진짜 맛있다.더욱더 매력적인건 생맥주 무한리필까지~~~"
103,스타클럽 5 푸드풋팅(star club 5 food futting),,고기질도 좋고 맛있어요! 즐기지도 않고 다양한 종류의 고기와 장어를 먹을수 있어 좋았어요! 좋은 사람들과 좋은곳에서 잘 먹고 갑니다!
104,스타클럽 5 푸드풋팅(star club 5 food futting),,소고기  먹어러 왔다가 장어 먹고  깜놀했어요~!!!너무 맛있어요~~!!!사장님  직원분들 너무 친절하시네요~!!장어  퀄리티 너무 좋아서   남는게  있는건지는 몰라도장어  소고기  너무 맛있어요~!대박나세요~!!!
105,스타클럽 5 푸드풋팅(star club 5 food futting),,2층 인테리어 할때부터 오며가며 눈여겨 보며 지나갔던 1인 입니다5Food라고 해서 처음에는 휴게소처럼 5개의 식당이 한대모여 영업을하고 자리를 공유하는 줄 알았습니다..술자리는 아니라는 생각에...가족들과 밥한끼할때 가보자고 해서.오늘 방문했는데 왠걸~ 고기 좋아하는 우리가족 고기집이였어요^^제가 착각한거와 다르게 인테리어 세련되어있고.진즉 올껄 후회하고~~ 오늘은 소고기 무한리필 29700원(1인기준)먹었답니다^^사장님 직원분 너무 친절하시고~부족한부분 계속 체크해주시고^^매우 만족하고 즐겼습니다고기도 좋은 거라고 자랑하시는 사장님!!그자부심 인증합니다아쉬운점이라면ㅡㅡ 오늘이 마지막 무한리필이래요..너무 아쉬워서 진작 여러번 올껄이란 후회ㅠㅠ진심 맛 최고1! 친절 최고!
106,소주물 하남시청점,,소주물 유명하길래 오고싶었는데 매일 대기가 많더라구요 좀 늦은시간에 오니 바로입장했고 고기질도 신선하고 직원분들이 친절했어요 소고기 배불르게 맛있게 먹고 갑니다 마늘쏘스가 맛있어요
107,소주물 하남시청점,,50평생 살면서 이렇게 자주 찾는집은 없을것 같아요하남시청점이 생겨서 미사까지 안가도 맛있게 먹을수 있어서 너무 좋네요삼겹살 먹을 돈으로 요거드세요가성비도 맛도 으뜸 입니다.꼭 한번 와보세요~
108,소주물 하남시청점,,전부터 와보고싶었는데 이제오네요🫢고기굽는법도 친절하게 설명해주시고 매장도 깔끔해요그리고 고기가 너무너무맛있음🤭또올게요🫶🫶
109,소주물 하남시청점,,미사 유명 맛집 소주물이 집 근처에도 생겼다길래 옴.갈빗살이 예술~!! 얼마전에 갔던 삼각지역 유명 고깃집인 ‘뭉*’ 생각나면서도 거기와는 또 다른 양념의 맛! 밑반찬들이 감초 역할을 해서 고기와 함께 무한 흡입 가능!! 이제 미사까지 안 가도 되서 좋으다~~
110,소주물 하남시청점,,직원분들도 친절하시고 맛도 너무너무 맛있어서 또 방문한 소주물이에요! 소고기 먹고싶을땐 여기가 제일 먼저 생각나는 존맛집입니당
111,소주물 하남시청점,,"마늘 갈빗살 , 마늘 안창주물럭 먹었는데 갈빗살이 더 맛있어요.. 멀리서 친언니 방문으로 왔는데 조카도 맛있다고  엄지척하고 술이 술술~~ 들어갑니다ㅎㅎㅎ 먹느냐고 정신없어서 물냉사진은 없는데 물냉도 너무 너무 맛있어요👍👍👍 재방문은 말할것도 없구요 매일매일 가고싶은 맛이예요👏👏👏 지금도 쓰면서 침흘리고 있어요ㅎㅎㅎㅎㅎ 진심 후회없는 곳이예요"
112,소주물 하남시청점,,마지막 한테이블 남았는데 운좋게 바로 들어왔어요! 고기 질 진짜 좋고 직원분 모두 엄청 친절하시고 매장 깨끗하고 좋아요💖아이와 부모님 모시고 오기 좋아요💖
113,소주물 하남시청점,,모임할때마다 방문하는곳!!너무 맛있어요!!!
114,소주물 하남시청점,,너어무우우 맛있어요~~매장 쾌적하고 직원분들도 친절해요~!!세번째 왔는데 올때마다 진짜 고기 넘 맛있엉ㅜㅜ화로가 쎄서 성격급한 저같은 사람은 넘 좋아요ㅋㅋ
115,소주물 하남시청점,,"가까운 곳에 소주물이 생겨서 너무 좋아욧~처음 먹어봤는데 고기도 부드럽고 맛있네요~대기가 손으로 쓰는거라 자리지키는게 힘들었지만..20분기다려서 먹을만 합니다.근데 옆집 주택에 사시는 조폭흉내내는 아저씨가 집게로 쓰레기집어서 소주물쪽으로 막 던지고, 따릉이 들어서 장사하는집앞에 갖다놓고 그러는건 손님입장에서 별로네요..같이 잘 좀 먹고삽시다‼️ 맛집생겨서 같이 잘살자구요‼️ 아~주차는 공영주차장하시면 됩니다~직원분들 친절해서 좋았어요😁"
116,더피쉬워크샵,,여름에 우연히 마주하게 된 맛집. 이런 가게가 미사에 있었다니!! 완전 내 취향~• 7시퇴근하고 문닫을까봐 부랴부랴 방문한적도.일주일에 한번씩은 꼭 들러요~
117,더피쉬워크샵,,맛있게 잘먹겠습니다
118,더피쉬워크샵,,맛있게 잘먹었습니다
119,한솥도시락 하남감일점,,배고픈자 한솥으로 오라크크 곱빼기 에 치킨 추가
120,한솥도시락 하남감일점,,감일에도 한솥도시락이 오픈했어요! 감일에 간단하게 한 끼 먹을 음식 메뉴가 하나 늘어서 너무 좋네요. 돈치고기고기도시락과 돈까스도련님고기고기도시락을 먹었어요. 딱 깔끔하게 구성 제대로 나왔고 맛있었어요! 사장님도 친절하시고 가게 내부도 깔끔합니다! 앞으로도 많이 이용할 것 같습니다 😊
121,한솥도시락 하남감일점,,고기 위주로 도시락을 골랐더니 푸짐하네영김피탕은 너무 오래걸려서 김피탕 기다리다 도시락이 다 식었어여 그래도 맛있게 잘 먹었어요 배민에 얼른 등록 되어서 픽업주문 할수 있으면 좋겠어요
122,한솥도시락 하남감일점,,사장님 완전 친절하시고~~ 맛은 어디나 같지만 더 맛있는듯💖
123,한솥도시락 하남감일점,,가성비 좋은 한솥 도시락이 근처에 생겨서 너무 좋네요.옛날에 치킨마요 2300원일때 거의 매일 먹었던 기억이 나는데그때나 지금이나 가성비 최고네요무엇보다 원산지도 착해요 ㅋㅋ이 가격에 국산 비율이 높은것도 큰 장점!그리고 오픈한지 얼마 안됐는데 맛도 품질도 굳!!
124,한솥도시락 하남감일점,,"밥이 많이 되요. 그래서 먹은 것 같지가 않네요. 수분감이 없어서. 전기로 찐밥인듯. 돈까스, 햄버거 같은 재료는 의외로 괜찮았어요."
125,한솥도시락 하남감일점,,감일도 한솥 생겨서 좋습니다너무 맛있게 먹었고 사장님 사모님 친근하게대해주셔서 더 기분이 좋았어요번창하시고 생각날때 또 들리겠습니다^^
126,한솥도시락 하남감일점,,가까이 있어 좋아요
127,한솥도시락 하남감일점,,친절하고 좋아요
128,한솥도시락 하남감일점,,넘 좋아요!
129,짬뽕관 하남미사점,,"짜장면 먹고싶어서 방문했는데, 매장 넓고 직원 응대도 빠르고 좋네요.짜장면 양많고, 맛있고요~짬뽕 시켰는데 해물 푸짐해요.밥도 무료로 덜어먹을수 있어서 배부르게 먹기 좋습니다.미사역 광장 이라서 접근성도 굿~또 올께요 ✋️"
130,짬뽕관 하남미사점,,지나가다 새로 생긴거 알고 있었는데 항상 사람이 많아서 가보자 ! 하다가 방문! 저녁 타임에 가서 좀 기다렸지만 10 분 이내 정도 기다렸습니다~ 음식 생각 보다 빨리 나오구요 리뷰이벤트 만두도 바삭하니 좋내요~ 사천 탕수육 추가로 시켰는데 매콤 달달하니 맛있습니다
131,짬뽕관 하남미사점,,항상 웨이팅때문에 안 갔는데 다 맛있어요 !리뷰이벤트 군만두도 꼭 이벤트하셔서 드세요 진짜 맛있어요 짜장면 짬뽕 게살볶음밥도 다 맛잇습니다 ! 웨이팅이 이유있는 집이네요원래 짬뽕관 체인점이 맛있는건지주방장님이 잘 하시는건지어쨋든 주방장님은 흑백요리사 나가셔야겠어요
132,짬뽕관 하남미사점,,동네에 생겨서 궁금했어요! 사람들도 많아서 방문해봤어용!ㅋㅋㅋ 속 재료가 많이 들어있어서 맛있어요!! 요즘 짬뽕먹으면 거의 양파만 넣어주시던데 ㅠㅠ 여기는 여러가지 많이 들어있어서 좋아요!! 또 방문할게요❤️
133,짬뽕관 하남미사점,,"최근에 짬뽕 짜장면 집에 방문했는데, 기대를 저버리지 않는 훌륭한 맛을 경험했습니다. 매콤하면서도 깊은 국물 맛이 일품이었고, 해산물도 신선하고 푸짐하게 들어 있었습니다. 특히, 면발이 적당히 쫄깃하고 국물과 잘 어우러져 한 그릇을 금세 비울 수 있었습니다.매장은 깔끔하고, 직원들도 친절하게 맞이해 주셔서 전반적으로 만족스러웠습니다. 다만, 인기 있는 곳이라서 식사 시간에는 웨이팅이 있을 수 있으니 시간을 잘 맞춰 방문하는 것을 추천합니다.짬뽕을 좋아하는 분이라면 한 번쯤 꼭 가볼 만한 맛집이라고 생각합니다."
134,짬뽕관 하남미사점,,짬뽕에 해물도 그득들어있고 국물도 아주 진한게 너무 맛있어요 양이 많이서 가성비 좋습니다 저는 짬뽕밥을 시켰는데 밥은 무료 무한리필이더라고요 짬뽕 시키시고 밥 말아 드세요 국물양 많아서 딱입니다 미니로 나오는 탕수육도 미니라서 좋고요 (물론 큰 크기도 있습니다) 맛있게 잘먹고 가요 ~ 아참! 리뷰이벤트 만두도 꼭 챙기세요 😉
135,짬뽕관 하남미사점,,기본 짬뽕과 차슈 짬뽕 시켜서 먹었습니다!약간의 사고가 있었지만 직원분들께서 유연하게 대처해 주시고 정말 진심으로 사과해 주셨어요🥹음식도 새로 받구 연유 꽃빵도 주셨어요!☺️🩷밥도 무한리필이라 밥을 좋아하는 저는 밥이랑 같이 먹었어요! 짬뽕에 해산물이 진짜 많더라구요! 이래도 되나 싶을 정도로 푸짐했습니다🤩홀 직원분이 정말 친절하셔서 먹는 내내 기분 좋게 먹었어용 계산할 때도 끝까지 신경써주셔서 사과해주시는 모습에 감동받았습니당😭문 앞에 음료수랑 커피를 마음대로 먹을 수 있어서 아이스티 한 잔 뽑았어용🤭✌️글구 이런 그림이 있더라구여!! ㅋㅋㅋㅋㅋㅋ 그림이 아기자기하구 귀여워용😍 ㅎㅎ 직원분한테 말씀드리니까 본인이 그리셨다구 ㅋㅋㅋㅋㅋ 넘 귀여우세요..🥰💗다음에 또 올게용!! 넘 잘 먹었습니다~~
136,짬뽕관 하남미사점,,양도 많고! 너무 맛있어요!! 차돌 짬뽕 불맛 짱이에요!!!기본 짬뽕은 해산물맛이 정말 많이 나서 좋아요!!직원분들이 너무 친절해서 기분 좋게 식사 할 수 있었습니다!!!미사 짬뽕은 짬뽕관 추천 드립니다!!!
137,짬뽕관 하남미사점,,오랜만에 들른 미사에 엄청 깔끔하게 생긴 짬뽕집이 생겨 들어가봤습니다. 짬뽕 유명한 집은 꽤 가봤는데 전혀 뒤쳐지는 맛이 아니었어요. 건더기도 많고 기본에 충실한 정통 짬뽕맛입니다. 마라볶음면 도전해봤는데 훌륭했습니다. 또 와야죠 ㅎㅎ
