업종명,업소명,소재지(도로명),소재지전화
휴게음식점,컴포즈커피 하남감일중앙점,경기도 하남시 감일백제로180번길 17  퀸즈에비뉴 1층 115호 (감이동),
휴게음식점,장미꽃 떡볶이&라면 미사누리공원,경기도 하남시 미사강변대로226번안길 35  청담프라자 1층 101호 (망월동),
휴게음식점,씨유 감일최강점,경기도 하남시 감일백제로 161  월드퍼스티 1층 112호 (감이동),
휴게음식점,씨유 현대클러스터점,경기도 하남시 미사강변한강로 165  현대클러스터 한강미사3차 1층 비씨01-0025호 비씨01-0026호 (망월동),
휴게음식점,백억커피 하남미사역점,경기도 하남시 미사강변동로 74  일옹미사타워 1층 109호 (망월동),
휴게음식점,아주나무카페,경기도 하남시 미사대로 510  한강미사 아이에스비즈 1층 144호 (덕풍동),
휴게음식점,사르르,경기도 하남시 하남유니온로 30-1  상가동 1층 117호 일부 120호 (신장동),
휴게음식점,싱그러운,경기도 하남시 미사강변중앙로7번안길 25  u-테크밸리 1층 A-106호 일부호 (풍산동),
휴게음식점,파이 오브 조이(Pie of Joy),경기도 하남시 미사강변한강로 135  미사강변 스카이폴리스 가동 2층 203호 (망월동),
휴게음식점,세븐일레븐 미사풍경채점,경기도 하남시 미사강변서로 65  1층 112-1호 (풍산동  미사강변센트럴풍경채),
휴게음식점,지에스25 하남나눔U1센터점,경기도 하남시 하남대로 947  하남테크노밸리 U1 CENTER C동 1층 110A  110B호 (풍산동),
휴게음식점,파란만잔(PARANMANJAN),경기도 하남시 미사강변북로30번길 9  1층 (망월동),
휴게음식점,지에스(GS)25 미사오페라점,경기도 하남시 미사강변동로 70  더 오페라1 1층 104호 (망월동),
휴게음식점,도르뫼즈(dormeuse),경기도 하남시 미사강변대로 90  승리타워 1층 109호 (풍산동),
휴게음식점,엔트로 베이커리(entro bakery),경기도 하남시 천현로 31  1층 일부호 (신장동),
휴게음식점,지에스(GS)25 미사신성점,경기도 하남시 미사강변중앙로170번길 10  신성프라자 1층 107호 (망월동),
휴게음식점,타래퀸 미사점,경기도 하남시 미사강변중앙로 190  하남미사 롯데캐슬 스타 2층 212호 (망월동),
휴게음식점,폴앤데이지,경기도 하남시 미사강변한강로 270-1  미사강변 호반 써밋 1층 1-117호 (망월동),
휴게음식점,세븐일레븐 미사넥서스점,경기도 하남시 미사강변중앙로31번길 30  미사동일 넥서스 1층 103호 (풍산동),
휴게음식점,부영커피,경기도 하남시 대청로 119-1  부영아파트상가동 1층 108호 (창우동),
휴게음식점,푸딩집,경기도 하남시 미사강변동로 95  힐스테이트 미사역 그랑파사쥬(12-1BL) 지하1층 B1070호 (망월동),
휴게음식점,투썸플레이스 북위례힐스테이트점,경기도 하남시 위례학암로14번길 18  하남 위례 서미프라자 1 2층 105 106 203 204호 (학암동),
휴게음식점,오복유통,경기도 하남시 미사대로 380  1층 (망월동),
휴게음식점,달쥬과일상점 하남미사40호점,경기도 하남시 미사대로 520  현대지식산업센터 한강미사2차(25BL) 2층 DC02-050호 (덕풍동),
휴게음식점,템포커피 미사청아초교점,경기도 하남시 미사강변중앙로111번안길 30  1층 (풍산동),
휴게음식점,캠토토스트 하남감일점,경기도 하남시 신우실로63번길 15  1층 114호 (감일동),
휴게음식점,공차 미사센트럴자이점,경기도 하남시 미사강변대로 70  해오름프라자 1층 102호 103호 (풍산동),
휴게음식점,인사동꽈배기 미사점,경기도 하남시 아리수로 570  효성헤링턴타워더퍼스트 1층 1014호 (망월동),
휴게음식점,뽀빠이 분식,경기도 하남시 미사강변한강로334번길 27  1층 일부호 (망월동),
휴게음식점,카페 알파카,경기도 하남시 신장1로33번길 14  1층 (신장동),
휴게음식점,카페 위(cafe we),경기도 하남시 대청로 91  1층 일부호 (신장동),
휴게음식점,더카페 미사현대3차,경기도 하남시 미사강변한강로 165  현대클러스터 한강미사3차 1층 에이씨01-0005호 (망월동),
휴게음식점,웨더 신장점,경기도 하남시 하남대로 804  심산빌딩 1층 일부호 (신장동),
휴게음식점,엔보트카페 하남점,경기도 하남시 초이로 52  1층 2층 (초이동),
휴게음식점,컴포즈커피 하남신장점,경기도 하남시 신장로 127  1층 일부호 (덕풍동),
휴게음식점,배스킨라빈스 하남감일역점,경기도 하남시 감일중앙로 60  감일 벨솔레 파크 1층 104 105호 (감이동),
휴게음식점,써브웨이 하남시청역점,경기도 하남시 신평로 65  1층 일부호 (신장동),
휴게음식점,페이자주(paysage),경기도 하남시 미사강변한강로158번길 95  1층 (망월동),
휴게음식점,세븐일레븐 감일테라타워점,경기도 하남시 신우실로 100  현대 테라타워 감일 1층 101호 (감이동),
휴게음식점,베소케이크(beso cake),경기도 하남시 미사강변한강로 279  하남미사 롯데캐슬 헤븐시티 Ⅰ 2층 213-1호 (망월동),
휴게음식점,나인티(Ninety),경기도 하남시 감일백제로180번길 17  퀸즈에비뉴 1층 107호 (감이동),
휴게음식점,장미꽃 떡볶이&라면,경기도 하남시 미사강변대로 76  미사베스트프라자 1층 118호 (풍산동),
휴게음식점,붕어랑 닭이랑,경기도 하남시 미사강변대로 208  우승프라자 1층 101호 (망월동),
휴게음식점,롱롱 마카롱(RonRon),경기도 하남시 미사강변대로226번길 54  디럭스프라자2 1층 108호 (망월동),
휴게음식점,플러스크 하남점,경기도 하남시 미사강변대로226번길 26  미사원프라자 1층 107호 (망월동),
휴게음식점,빈터커피,경기도 하남시 미사대로 550  현대지식산업센터 한강미사 1층 OC01-0075호 (덕풍동),
휴게음식점,지에스(GS)25 하남스윗점,경기도 하남시 신우실로 15  102 103호 (감일동  감일 금강펜테리움 센트럴파크),
휴게음식점,카페125,경기도 하남시 덕풍동로 111-21  덕풍동 744 케이앤몰 1층 102 103호 (덕풍동),
휴게음식점,러블리 모찌카페,경기도 하남시 미사강변중앙로 157  리버테라스 2층 202-1호 (망월동),
휴게음식점,슈도키토(Pseudo keto),경기도 하남시 미사강변서로 16  하우스디스마트밸리 지1층 알비178호 (풍산동),
휴게음식점,메고지고 떡창고 하남시청점,경기도 하남시 하남대로 747  하남두산위브파크 126호 (신장동),
휴게음식점,라온,경기도 하남시 미사강변중앙로 173  미사 리버에비뉴 309호 (망월동),031 -574 -1332
휴게음식점,지에스25 신장현대점,경기도 하남시 신장로56번길 34  1층 (천현동),
휴게음식점,그럼블 아카이브 2호점,경기도 하남시 감초로 45-13  2층 일부호 (감북동),
휴게음식점,스타벅스 하남감일점,경기도 하남시 감일백제로 169  1층 105 ~ 111호 (감이동),
휴게음식점,메가번,경기도 하남시 미사강변중앙로198번길 35  우성르보아리버 1층 109호 (망월동),
휴게음식점,던킨 하남미사강변점,경기도 하남시 미사강변대로226번길 26  미사원프라자 1층 113호 114호 (망월동),
휴게음식점,댄싱컵 하남 감일점,경기도 하남시 감일백제로180번길 30-1  지1층 127호 (감이동),
휴게음식점,세븐일레븐 하남하산곡동점,경기도 하남시 검단산로 32  1층의 일부 (하산곡동),
휴게음식점,자가제빵 선명희피자 하남덕풍점,경기도 하남시 역말로 72  1층 일부호 (덕풍동),
휴게음식점,닛시,경기도 하남시 미사대로 550  현대지식산업센터 한강미사 2층 OC02-0072호 (덕풍동),
휴게음식점,탐앤탐스 하남 감일점,경기도 하남시 감일백제로 177  105~108호 (감이동),
휴게음식점,더크로스카페+,경기도 하남시 미사강변남로 31  광장프라자 1층 101호 (망월동),
휴게음식점,슈퍼말차 스타필드 하남,경기도 하남시 미사대로 750  스타필드 하남 지하 1층 (신장동),
휴게음식점,씨유 미사19단지점,경기도 하남시 미사강변대로 135  상가동 1층 101호 (망월동  미사강변 하우스디 더 레이크),
휴게음식점,매머드 익스프레스 미사역점,경기도 하남시 미사강변남로 103  미사랑데르Ⅲ 1층 114호 (망월동),
휴게음식점,왕가탕후루 미사점,경기도 하남시 미사강변대로226번안길 9  미사드림타워 105호 (망월동),
휴게음식점,공차 하남감일점,경기도 하남시 감일백제로 105  신성메디타워 1층 102호 (감이동),
휴게음식점,샐러리아 하남미사점,경기도 하남시 미사강변중앙로 190  하남미사 롯데캐슬 스타 1층 159  160호 (망월동),
휴게음식점,주식회사 에슬로우 테라타워 감일점,경기도 하남시 신우실로 100  1층 128호 (감이동),
휴게음식점,GS25 초이중앙점,경기도 하남시 초이로 158  1층 일부호 (초이동),
휴게음식점,아뜨베 미사점,경기도 하남시 미사강변한강로 270-1  미사강변 호반 써밋 201동 1-118 1-119 호 (망월동),
휴게음식점,세븐일레븐 풍산대명세라뷰점,경기도 하남시 덕풍동로 119  하남플라자 101  102호 (덕풍동),
휴게음식점,세븐일레븐 하남신장중앙점,경기도 하남시 신평로 61  1층 (신장동),
휴게음식점,소복 미사역점,경기도 하남시 미사강변중앙로 180  힐스테이트 미사역 그랑파사쥬(11-1BL) 1층 1010  1011호 (망월동),
휴게음식점,컴포즈커피 하남감일백제로점,경기도 하남시 감일백제로 105  신성메디타워 1층 103호 (감이동),
휴게음식점,GS25 감일스퀘어점,경기도 하남시 감일백제로 177  1층 101호 (감이동),
휴게음식점,373 에비뉴(373 Avenue),경기도 하남시 감초로 373  정경빌딩 1 2층 (초이동),
휴게음식점,포트 캔 커피 하남미사점,경기도 하남시 미사강변중앙로198번길 35  우성르보아리버 109의 일부호 (망월동),
휴게음식점,더 앨리 하남이마트점,경기도 하남시 덕풍서로 70  하남풍산지구 이마트 1층 (덕풍동),
휴게음식점,세븐일레븐 미사리버에비뉴점,경기도 하남시 미사강변중앙로 173  미사 리버에비뉴 1층 112호 (망월동),
휴게음식점,와로샐러드 하남시청역점,경기도 하남시 하남대로 815  102호 (신장동  명지캐럿108),
휴게음식점,배스킨라빈스 북위례힐스테이트점,경기도 하남시 위례학암로14번길 18  1층 107  108호 (학암동),
휴게음식점,앵무새카페 버드리,경기도 하남시 세미로 33  도윤빌딩2 3층 (풍산동),
휴게음식점,설빙 경기하남감일점,경기도 하남시 감일백제로 155  2층 206  207  208호 (감이동),
휴게음식점,카페 피치버드(Cafe peach bud),경기도 하남시 신장로 107-1  1동 1층 일부호 (신장동),
휴게음식점,친정 커피,경기도 하남시 감일로 9  지1층 B106호 (감일동  소슬빌),
휴게음식점,오에이디(OAD coffee Lab),경기도 하남시 미사대로 540  A동 1층 AC01-011호 (덕풍동),
휴게음식점,틈 커피(tmmm coffee),경기도 하남시 미사강변한강로 270-1  미사강변 호반 써밋 1층 1-105호 (망월동),
휴게음식점,바리스타 카페(Barista coffee),경기도 하남시 덕풍공원로 67  2층 일부호 (덕풍동),
휴게음식점,스타필드 위례점 챔피언,경기도 하남시 위례대로 200  스타필드시티 위례점 2층 (학암동),
휴게음식점,PEPPER(페퍼),경기도 하남시 하남유니온로 23  1층 일부호 (신장동),
휴게음식점,씨유 미사스카이점,경기도 하남시 미사강변한강로 135  다동 1층 119호 (망월동),
휴게음식점,배배꼬,경기도 하남시 미사대로 540  1층 BC01-001호 (덕풍동),
휴게음식점,벨스타커피,경기도 하남시 하남대로 236  1층 일부호 (상산곡동),
휴게음식점,제로백 하남신장점,경기도 하남시 대청로 13  코아빌딩 지층 1호 (신장동),
휴게음식점,아마스빈 하남신장점,경기도 하남시 신장로 122  1층 일부호 (신장동),
휴게음식점,카스토쪼,경기도 하남시 미사강변동로 95  힐스테이트 미사역 그랑파사쥬(12-1BL) 1층 1092호 (망월동),
휴게음식점,빅purple(퍼플),경기도 하남시 신장1로15번길 63  1층 101호 (신장동),
휴게음식점,더벤티 미사테스타타워점,경기도 하남시 미사강변서로 25  미사 테스타타워 지식산업센터 1층 R105호 (풍산동),
휴게음식점,숨솜,경기도 하남시 미사강변중앙로 212  미사강변 안강프라이빗뷰 6층 603의 일부호 (망월동),
휴게음식점,대만락 카스테라 보보리카페,경기도 하남시 미사강변중앙로7번안길 25  U-테크밸리 B동 103호 (풍산동),
